"tissueType","cellName","geneSymbolmore1","geneSymbolmore2","shortName"
"Hypocotyl callus","Explant vasculature and callus founder cell","AT1G76930,AT4G02520,AT2G02100,AT3G18280,AT4G34050,AT5G36907,AT1G75500,AT2G02120,AT1G03820,AT4G23690,AT2G23170,AT2G30490,AT3G03780,AT3G23810,AT2G37040,AT1G71380,AT3G27400,AT2G36880,AT1G51680,AT1G59740,AT2G28510,AT1G69880,AT5G54160,AT5G48930,AT1G52760,AT5G53830,AT1G32100,AT2G43150,AT4G08685,AT4G32880,AT1G28680,AT3G53260,AT3G03660,AT1G72150,AT2G40890,AT3G21240,AT3G51670,AT4G13235,AT1G17745,AT5G50130,AT1G75280,AT1G25530,AT5G05160,AT1G79180,AT2G45450,AT1G04040,AT2G45290,AT3G43430,AT5G53880,AT1G65960,AT3G14680,AT3G19370,AT5G07310,AT3G61820,AT5G48070,AT1G28400,AT3G44720,AT1G13930,AT2G43510,AT5G24760,AT4G37770,AT4G22710,AT1G15950,AT5G66570,AT4G33010,AT3G21770,AT4G28250,AT5G49620,AT3G01470,AT2G39700,AT5G51550,AT2G44160,AT5G02380,AT2G37280,AT1G79040,AT4G13930,AT2G22420,AT5G54500,AT1G06550,AT3G28940,AT3G54260,AT1G52150,AT1G37130,AT3G23570,AT3G16340,AT1G22410,AT1G05710,AT5G13420,AT5G64340,AT5G17920,AT1G55330,AT1G80820,AT3G54950,AT3G03990,AT2G06520,AT2G36910,AT5G17330,AT4G13940,AT2G24940,AT1G14210,AT4G13510,AT5G01210,AT1G60950,AT3G18490,AT2G33770,AT1G12200,AT5G60200,AT2G25790,AT5G20540,AT3G52880,AT2G47860,AT3G09820,AT4G30190,AT3G17390,AT2G31750,AT1G48850,AT1G17860,AT3G17820,AT5G21105,AT2G32720,AT3G12500,AT1G18670,AT5G24320,AT1G29950,AT3G18000,AT3G02360,AT2G26530,AT2G45300,AT3G14990,AT3G09270,AT1G02500,AT5G54510,AT1G51630,AT1G33470,AT2G37760,AT2G01140,AT2G29440,AT4G18930,AT1G09840,AT3G28180,AT5G51040,AT4G19410,AT1G69510,AT1G23190,AT3G15540,AT3G54640,AT1G80360,AT1G08830,AT5G36925,AT5G57130,AT5G03300,AT3G50660,AT5G13330,AT3G07540,AT1G66240,AT1G28110,AT1G25570,AT4G29350,AT2G43680,AT1G30490,AT5G40760,AT2G22250,AT3G24170,AT4G13180,AT1G56700,AT3G06350,AT2G29980,AT1G70940,AT5G10830,AT3G56770,AT1G28580,AT3G23250,AT3G27890,AT2G29960,AT4G14690,AT5G47870,AT1G28280,AT1G11580,AT1G65930,AT5G57800,AT2G24200,AT1G09430,AT4G14560,AT5G64350,AT1G23080,AT5G66040,AT4G22310,AT1G10960,AT3G61850,AT5G49810,AT4G35830,AT3G62580,AT2G32280,AT2G46140,AT5G22740,AT3G44300,AT5G57330,AT3G61200,AT2G42570,AT2G36290,AT4G14350,AT4G39260,AT5G03460,AT4G25900,AT5G26780,AT1G74930,AT2G44350,AT4G02620,AT3G05910,AT5G20090,AT5G52240,AT1G48300,AT4G35630,AT2G47400,AT1G51070,AT1G05850,AT1G31320,AT4G32470,AT1G54340,AthLNC005641,AT4G12390,AT4G02590,AT5G40370,AT5G41700,AT1G04410,AT3G29200,AT2G37970,AT1G19130,AT2G27080,AT1G11860,AT2G40540,AT5G66120,AT1G79550,AT3G47833,AT2G42790,AT3G18780,AT3G04090,AT1G74030,AT1G07750,AT1G19920,AT3G22850,AT5G54800,AT3G10860,AT1G13440,AT5G47370,AT3G23820,AT5G04750,AT2G38120,AT1G22360,AT5G66920,AT2G30870,AT1G24180,AT3G06750,AT1G76550,AT2G22425,AT5G12140,AT2G02390,AT1G31330,AT2G24790,AT4G30020,AT5G21090,AT3G24660,AT2G35930,AT2G42590,AT2G05710,AT4G11010,AT4G13615,AT5G41790,AT2G26080,AT5G47780,AT5G53560,AT4G34870,AT3G58730,AT1G09970,AT2G33470,AT2G31670,AT5G65670,AT3G47960,AT5G02270,AT2G13560,AT3G62400,AT5G59890,AT5G20950,AT5G42980,AT3G08610,AT1G63000,AT1G15270,AT3G55440,AT5G65170,AT5G20650,AT3G15730,AT3G48170,AT5G65480,AT4G31990,AT1G54460,AT1G78900,AT2G35120,AT5G64300,AT4G27260,AT1G11840,AT1G08480,AT1G16180,AT1G63940,AT2G21170,AT2G20230,AT2G21250,AT5G20080,AT2G20820,AT4G35260,AT1G15120,AT1G76030,AT1G09460,AT5G03455,ATCG00740,AT1G47670,AT4G27180,AT3G12260,AT4G21105,AT3G23600,AT3G13410,AT2G05510,AT2G46505,AT5G13450,AT3G56800,AT2G28840,AT3G24160,AT2G22430,AT1G31812,AT1G01490,AT3G17210,AT4G26650,AT2G47380,AT1G13380,AT4G14710,AT1G27000,AT2G21870,AT4G03390,AT3G07480,AT3G05970,AT1G49140,AT2G07719,AT1G47420,AT4G20150,AT3G06860,AT3G24480,AT1G12840,AT4G39080,AT1G04850,AT4G00340,AT5G42850,AT1G76200,AT3G27090,AT2G18960,AT4G33520,AT5G60920,AT1G19910,AT5G59613,AT1G09800,AT1G72020,AT1G67350,AT3G42050,AT5G50850,AT3G46430,AT1G32790,AT5G67590,ATCG00790,AT4G00860,AT1G20260,AT3G52930,AT5G13440,AT5G65660,AT2G03680,AT5G35680,AT2G28190,AT1G22840,AT5G34850,AT2G33310,AT5G41670,AT5G66760,AT3G52870,AT1G27450,AT1G55360,AT3G59760,AT4G34620,AT4G25570,AT4G36750,AT1G67785,AT1G26550,AT2G30060,AT3G07410,AT2G37250,AT3G19200,AT1G51980,AT5G59880,AT3G57330,AT2G27510,AT2G20420,AT5G15320,AT5G43780,AT4G25470,AT2G47590,AT4G34700,AT2G47690,AT4G22780,AT4G13195,AT3G48690,AT2G40765,AT3G27240,AT5G43060,AT5G20900,AT5G14590,AT1G06890,AT3G25610,ATCG00770,AT5G20500,AT5G61240,AT3G52730,AT3G06050,AT1G27530,ATCG00800,AT3G48140,AT1G80230,AT2G22780,AT1G79230,AT3G13750,AT1G16700,AT5G48580,AT4G16450,AT3G52300,AT3G57410,AT1G64390,AT1G26850,AT2G38810,AT3G10410,AT3G18410,AT2G42910,AT3G57030,AT2G46390,AT1G02850,AT5G13120,AT4G11150,AT5G19760,AT2G02040,AT3G62790,AT5G60640,AT5G37510,AT5G40390,AT1G12520,AT1G49240,AT3G29360,AT2G01490,AT4G23470,AT2G23090,AT1G74950,AT5G62890,AT4G29480,AT2G18040,AT2G01350,AT1G51650,AT4G34200,AT2G44100,AT2G39870,AT3G02090,AT1G05960,AT1G01630,AT5G09650,AT3G02780,AT5G23450,AT2G47130,AT1G23310,AT2G04410,AT4G16830,AT3G03250,AT5G56360,AT2G01820,AT4G38920,AT5G58710,AT1G20050,AT1G77710,AT2G36060,AT2G34300,AT3G10920,AT5G11770,AT5G49280,AT4G37830,AT1G53240,AT3G17240,AT2G02510,AT1G79390,AT2G20760,AT1G80460,AT5G03290,AT2G04900,AT1G70730,AT4G15802,AT3G03070,AT5G43320,AT1G80600,AT1G75630,AT1G56340,AT5G54390,AT2G25910,AT5G08680,AT3G48750,AT5G52840,AT5G53140,AT3G28690,AT3G53190,AT1G62380,AT3G60750,AT1G65720,AT1G14710,AT2G47390,AT5G47890,AT1G66480,AT2G41530,AT4G18890,AT1G22300,AT1G30630,AT4G26850,AT3G11800,AT2G25110,AT1G63770,AT1G54990,AT4G34490,AT5G08570,AT5G08300,AT1G69460,AT5G21020,AT2G02050,AT5G43940,AT3G08580,AT1G16350,AT3G12800,AT5G50460,AT5G07470,AT5G19530,AT1G03900,AT4G03020,AT4G13520,AT1G20693,AT2G43780,AT2G47470,AT2G32700,AT4G10840,AT1G47260,AT3G47520,AT3G44100,AT5G18800,AT5G08690,AT4G18280,AT1G16890,AT5G12150,AT5G08530,AT1G23490,AT4G20360,AT2G30410,AT1G48860,AT2G27730,AT3G03100,AT2G44520,AT1G29470,AT5G33320,AT3G22440,AT4G14800,AT3G06720,AT5G47030,AT2G33040,AT5G03660,AT1G56450,AT1G22450,AT1G79010,AT5G08060,AT2G47000,AT4G01290,AT5G58060,AT4G05050,AT1G09270,AT3G60820,AT4G27960,AT2G33220,AT3G07230,AT1G67250,AT1G68060,AT1G53210,AT5G67500,AT4G08390,AT3G07568,AT3G11130,AT4G00585,AT5G11500,AT4G39955,AT1G23380,AT5G10840,AT5G55070,AT1G59900,AT4G39980,AT3G53540,AT4G34160,AT1G20970,AT2G43970,AT3G20390,AT5G61790,AT5G18500,AT3G60260,AT2G21660,AT5G13430,AT5G40810,AT2G42210,AT5G40580,AT5G08670,AT1G09210,AT3G13790,AT3G33530,AT1G51200,AT5G62190,AT4G33680,AT5G09920,AT2G40940,AT2G47510,AT4G31480,AT5G09850,AT1G65290,AT2G27020,AT1G48030,AT4G30810,AT5G09810,AT3G21250,AT2G30500,AT1G03040,AT2G17420,AT1G08190,AT4G23850,AT4G24190,AT4G18070,AT3G08930,AT1G65010,AT3G55170,AT1G72170,AT4G32410,AT3G56190,AT1G56330,AT5G11560,AT1G27970,AT3G19820,AT1G07890,AT5G07350,AT5G14040,AT3G01130,AT1G21720,AT5G25940,AT1G79990,AT3G15640,AT3G55410,AT2G38650,AT1G25550,AT4G17530,AT5G64130,AT2G44610,AT5G36230,AT3G51260,AT3G20330,AT4G38660,AT5G10780,AT5G47570,AT5G05010,AT2G16950,AT1G12440,AT4G36760,AT4G35090,AT4G32330,AT5G62530,AT1G26630,AT1G27695,AT1G17080,AT1G33040,AT3G50360,AT3G17100,AT4G02290,AT1G10940,AT2G31660,AT5G09900,AT3G62600,AT5G17870,AT3G02230,AT3G09740,AT2G32920,AT5G45510,AT4G34410,AT3G05840,AT1G78040,AT3G50500,AT4G09000,AT3G09840,AT1G02120,AT1G74790,AT2G17200,AT5G11880,AT3G54470,AT1G35320,AT3G47836,AT4G08230,AT4G35310,AT1G10950,AT1G79940,AT4G14160,AT1G29990,ATCG00820,AT1G75270,AT1G62020,AT2G22670,AT1G59610,AT3G57280,AT1G04750,AT4G15910,AT1G51710,AT5G37780,AT5G54760,AT5G35590,AT3G63460,AT3G08030,AT1G30440,AT3G57450,AT1G31340,AT2G39370,AT1G53750,AT3G24550,AT2G20990,AT1G75330,AT2G42310,AT5G53120,AT4G11380,AT2G34690,AT1G55840,AT1G47640,AT2G46540,AT2G45070,AT1G74920,AT5G65720,AT5G16110,AT5G41990,AT1G54080,AT1G01820,AT1G69530,AT5G06600,AT3G27430,AT3G57150,AT1G11650,AT1G53310,AT3G54840,AT5G19770,AT4G31300,AT3G10050,AT5G07960,AT3G16640,AT4G38800,AT5G16470,AT5G42090,AT4G35450,AT1G29850,AT3G04780,AT5G05780,AT1G16470,AT4G23650,AT1G52360,AT4G08520,AT4G21150,AT3G15660,AT5G50870,AT4G24220,AT5G36290,AT2G19480,AT5G46030,AT5G42790,AT1G61790,AT2G41110,AT5G18550,AT1G32050,AT5G63320,AT1G79530,AT1G09560,AT2G43090,AT1G74230,AT3G04670,AT4G16143,AT2G31200,AT2G42680,AT3G23325,AT1G13320,AT3G46060,AT1G64520,AT1G31910,AT5G14030,AT1G54630,AT2G47580,AT2G38550,AT5G54430,AT3G23030,AT4G26690,AT3G18290,AT4G34110,AT4G26970,AT3G51370,AT5G01010,AT3G18140,AT1G10630,AT4G22670,AT1G04140,AT2G30110,AT2G25520,AT4G32760,AT5G23540,AT5G25100,AT1G13060,AT2G19830,AT1G19850,AT1G20696,AT2G01970,AT1G10470,AT5G20920,AT2G17390,AT5G20520,AT5G54750,AT5G15350,AT2G20490,AT2G23930,AT3G14100,AT1G54270,AT5G46210,AT2G01720,AT1G72750,AT1G07940,AT5G55040,AT1G51160,AT2G35790,AT2G27600,AT5G63510,AT1G73590,AT5G26751,AT1G32210,AT3G14290,AT1G29880,AT3G17090,AT1G21750,AT4G20980,AT1G47530,AT1G26110,AT1G20200,AT5G63680,AT5G18230,AT4G17510,AT5G54810,AT1G51570,AT1G64750,AT1G76520,AT1G08580,AT5G59140,AT4G32390,AT5G38470,AT5G20570,AT3G01120,AT2G30970,AT2G41840,AT2G40510,AT3G46560,AT5G64400,AT5G65260,AT3G10300,AT3G02470,AT1G07140,AT5G01020,AT1G43190,AT5G35980,AT4G33865,AT4G22000,AT5G51120,AT1G25280,AT2G40380,AT4G21450,AT3G02520,AT2G29080,AT5G04740,AT5G60570,AT5G27660,AT4G37590,AT1G14610,AT5G48160,AT1G20220,AT2G36930,AT4G29040,AT3G49720,AT1G04170,AT1G53910,AT3G14010,AT5G28540,AT2G30620,AT1G11475,AT3G03940,AT5G58290,AT5G19990,AT3G13772","","Explant vasculature and callus founder cell"
